Protein.Group,AccessionID,AreaAvg,AreaSD,AreaRSD,missingAreaCount,method,mass
2814,I7G2P6,24825.943,NA,NA,2,DDA,36660
1303,A0A2U9PZC4,5847.30996666667,1865.90262352145,31.9104448739381,0,DDA,25517
1581,A0A653FKU5,3744.38556666667,3876.16165548971,103.51929806578,0,DDA,47253
2568,I7G9S5,490.4851,NA,NA,2,DDA,54316
820,A0QR90,11505.452,1838.73330177816,15.9814086554631,0,DDA,36537
138,A0A2U9PL70,310709.763333333,12591.3220504931,4.05243849289183,0,DDA,52735
2681,A0R428,1819.1434,94.5232116583541,5.19602861755451,0,DDA,48980
1072,A0A8B4R7X5,358.016663333333,100.05924729487,27.9482095507129,0,DDA,27624
984,A0QYD3,136535.62,6519.37982382528,4.77485642488405,0,DDA,27786
2915,A0A2U9PUZ3,1051.7191,NA,NA,2,DDA,55956
340,A0A2U9PSI1,22680.2846666667,18143.9553470752,79.9987990174631,0,DDA,50660
1816,A0A2U9PZY1,2671.51826666667,568.836756060553,21.2926395884355,0,DDA,41904
590,I7G175,101384.486666667,6496.41829947343,6.40770448523594,0,DDA,12020
443,L0ILU7,246191.116666667,62960.0497359701,25.5736480618899,0,DDA,16892
265,I7FRS8,72450.5443333333,12568.6063898705,17.3478425945903,0,DDA,35701
2365,A0A2U9PH35,774.70862,503.474793246793,64.9889236093426,0,DDA,32729
2240,A0QZS0,1009.31335,NA,NA,2,DDA,25514
151,I7GDR8,399847.44,107959.480596889,27.0001680133025,0,DDA,39839
452,A0A2U9PQS2,27733.731,1507.55904043888,5.43583205750024,0,DDA,18324
181,A0A8B4R084,126495.088333333,3992.415683663,3.15618237535231,0,DDA,107313
1150,I7GET3,16804.505,200.79530768671,1.19488974942559,0,DDA,10275
1606,I7G793,3414.2081,2441.93808903445,71.5228251328456,0,DDA,44941
945,I7GAD0,18661.9976666667,2949.13272006099,15.802877980896,0,DDA,39478
820,I7FAZ6,11505.452,1838.73330177816,15.9814086554631,0,DDA,83534
506,A0R1C6,4615.37696666667,791.177171112573,17.1422004492079,0,DDA,49982
481,L0J1V1,NA,NA,NA,3,DDA,16646
271,A0A2U9PJK1,13299.7796666667,2238.46167596194,16.8308177433361,0,DDA,13356
97,I7FDQ7,13072.4886666667,882.866153799846,6.75361957705156,0,DDA,47198
2445,A0A2U9PZ22,2409.65246666667,1081.7085564093,44.8906459073599,0,DDA,24775
2598,A0QWY2,1607.61215,737.021569960748,45.8457327509467,1,DDA,15800
527,I7G6E6,27345.9476666667,807.28356810004,2.95211406801629,0,DDA,47285
2599,A0A8B4QIH2,113.39412,NA,NA,2,DDA,36276
1941,A0A8B4QGP8,3903.1178,266.531039740815,6.82867014008174,0,DDA,47273
2725,A0A2U9PX63,418.08366,55.37152385146,13.2441253148855,1,DDA,26166
2005,A0A2U9PJZ1,2224.1631,1368.64002210342,61.5350565839086,0,DDA,22847
1096,L0IRR5,254.03937,NA,NA,2,DDA,197143
765,I7G6Z5,7574.59466666667,3965.33960727244,52.3505188300387,0,DDA,33102
68,A0A8B4R696,79179.6333333333,3719.94001906392,4.69810210335729,0,DDA,67060
151,A0A653FG35,399847.44,107959.480596889,27.0001680133025,0,DDA,86127
797,A0A2U9PJ76,21847.6633333333,1188.26312680834,5.43885681813573,0,DDA,32474
1052,A0A653FAD1,743.97282,151.910531499573,20.4188281367017,0,DDA,38489
476,P71875,611.2704,NA,NA,2,DDA,15927
2748,A0QUW9,5019.1579,551.233351786056,10.9825863774092,0,DDA,34275
1281,P9WFK6,1459.44076,1552.31327036365,106.363568355021,1,DDA,13713
1262,A0A2U9PWG6,5000.65953333333,838.95205291593,16.776828082849,0,DDA,27624
1642,A0R3Q2,628.954303333333,193.077582275494,30.6981892408115,0,DDA,88938
1565,I7G6K2,6012.93773333333,319.651114079418,5.31605561633209,0,DDA,44379
1258,A0A8B4QK51,15022.595,702.735631522979,4.67785779702494,0,DDA,50075
2133,A0QU41,381.83453,27.2544267892062,7.13775854404948,1,DDA,30783
640,A0QSG9,14531.9596666667,5910.95702455587,40.6755672334708,0,DDA,78043
2509,A0R4U8,NA,NA,NA,3,DDA,26641
2532,A0A8B4QPD6,1286.069,NA,NA,2,DDA,51617
731,Q4PLR8,48717.8476666667,649.077626256161,1.33231999635376,0,DDA,24716
134,L0IP42,18140.199,2169.39007000148,11.9590202400838,0,DDA,58902
351,A0A2U9PXR7,16294.57,5700.73142630689,34.9854670992048,0,DDA,66058
803,I7GE63,23648.1026666667,806.305771939116,3.40960026816718,0,DDA,33525
2644,A0R0U6,639.15564,NA,NA,2,DDA,36281
1110,A0QQB1,51162.8328666667,86030.8174417441,168.151004589495,0,DDA,66411
2750,A0A2U9PL01,NA,NA,NA,3,DDA,31144
452,L0IXZ5,19564.7503333333,925.919617237552,4.73259101937029,0,DDA,37050
1113,A0QWG3,5759.1753,752.765189151498,13.0707115157876,0,DDA,30059
852,A0R480,14307.339,2399.95219402158,16.7742736369187,0,DDA,103077
2520,I7FRX8,NA,NA,NA,3,DDA,80616
1450,A0A8B4R685,1063.39073333333,424.348629845807,39.9052405239259,0,DDA,45480
1225,A0A2U9PH76,3569.24933333333,222.234971528995,6.22637845592729,0,DDA,40446
1297,I7G8B6,17669.9296666667,1768.74219706613,10.0098994757334,0,DDA,69903
353,A0A2U9PZE4,21434.8233333333,12589.9245386502,58.7358446713745,0,DDA,16350
42,A0R200,2135030.43333333,117777.243795834,5.51641990470147,0,DDA,8574
1498,I7G2L2,3212.3842,820.650673267079,25.5464671152062,0,DDA,46468
1616,A0A653FDK2,1292.01314666667,544.891609840459,42.1738440701051,0,DDA,56565
1705,I7GFS4,40967.68,2371.98365607269,5.78989011843652,0,DDA,69286
611,A0A653F9K0,5357.02956666667,2437.96741487403,45.5096874962932,0,DDA,28570
2017,A0A2U9PIY7,1097.7268,286.19065224799,26.0712093617456,0,DDA,21589
719,A0A2U9PUH1,524.9106,NA,NA,2,DDA,38082
1321,A0QPE0,453.273,NA,NA,2,DDA,23005
866,A0A8B4R4J7,34822.3473333333,4050.88905532913,11.6330154786879,0,DDA,21230
236,I7G3X8,207237.926666667,69356.9605993064,33.4673106003729,0,DDA,6661
2201,A0A653FG32,NA,NA,NA,3,DDA,13637
2623,A0R290,226.5509,NA,NA,2,DDA,11694
534,A0R0Z4,85982.338,14287.3800822555,16.6166452489993,0,DDA,11134
1960,A0A653FFB6,1340.4232,57.3790563766955,4.28066720843801,0,DDA,13623
996,A0A8B4R132,24793.0596666667,7129.24283213739,28.7549940507036,0,DDA,15316
1872,I7GGB4,8763.55076666667,640.19286508697,7.30517665878115,0,DDA,78114
503,P71534,141464.991666667,16086.4489848477,11.3713285494351,0,DDA,25378
832,A0A8B4QI03,9704.27416666667,2862.15613185647,29.4937682375847,0,DDA,23169
297,A0QQC9,71936.1283333333,14550.105864177,20.2264233581707,0,DDA,9751
477,A0A2U9PJ40,31140.7583333333,5426.7206938084,17.4264243526774,0,DDA,27762
1502,A0QWV4,881.734356666667,125.344824484757,14.2157128773585,0,DDA,43769
1576,A0R0R1,8009.85486666667,1122.27902410232,14.0112279533644,0,DDA,3848
2283,A0A2U9PNG1,2302.57785,609.725378784421,26.4801200439073,1,DDA,24640
2900,A0R125,1669.2502,NA,NA,2,DDA,29788
1164,L0IT22,NA,NA,NA,3,DDA,27304
400,A0A8B4R4P8,28167.1916666667,2012.28128304875,7.1440607457864,0,DDA,38854
1449,A0QTQ9,9067.632,2498.22926945247,27.5510659172369,0,DDA,88001
525,I7GGF4,115770.253666667,4614.34135137295,3.98577458822788,0,DDA,12019
166,A0A2U9PWB6,23382.5943333333,3014.75466126024,12.8931572702457,0,DDA,28665
1699,A0A2U9PTJ0,2964.8638,284.253362698333,9.5874003621459,0,DDA,29278
2261,A0QUW6,1342.29406666667,383.879609694138,28.5987712549032,0,DDA,48122
88,Q9F7Z1,11547.3666666667,3695.36847510155,32.0018284841411,0,DDA,15720
1885,A0A653FD63,3889.00966666667,743.261804280648,19.1118528362443,0,DDA,33860
761,I7FNH3,15980.355,1386.75581942568,8.67787867932648,0,DDA,54280
2712,A0R6E9,784.86101,698.507500057046,88.9976048188514,1,DDA,87182
691,A0A653FNN9,19857.0623333333,7522.81271457009,37.8848219756142,0,DDA,16291
810,A0A8B4RA55,17558.1916666667,4921.04726765415,28.0270734086842,0,DDA,29278
1523,A0A653FFH1,2271.85766666667,515.571135368625,22.6938132143237,0,DDA,22525
1339,O51846,NA,NA,NA,3,DDA,64515
1885,A0A2U9PJT8,3494.41146666667,795.243828929243,22.7575898406672,0,DDA,105239
1361,A0A2U9PJU9,NA,NA,NA,3,DDA,29595
16,A0R0B0,639544.94,12168.9284381658,1.9027479817393,0,DDA,60483
2058,I7FCH5,358.989176666667,398.876570490506,111.111029640004,0,DDA,35411
1478,L0IVQ1,4899.7731,3023.14364704025,61.6996661955683,0,DDA,35189
2299,I7FHR6,1346.7288,NA,NA,2,DDA,104415
717,A0A2U9PK58,47206.9,5185.54055151862,10.9847089122959,0,DDA,59201
1834,A0A2U9PNM2,6372.37453333333,2167.30588100575,34.0109619996246,0,DDA,30287
246,I7FFV0,1057389.06666667,286107.234878836,27.0578960855691,0,DDA,36463
600,A0A2U9PZE6,13974.795,10025.408600907,71.7392176479658,0,DDA,16757
1304,I7GA87,2728.27466666667,1156.55889504773,42.3915857585109,0,DDA,67075
2147,I7GFC7,821.516275,241.328437995818,29.3759777304251,1,DDA,53193
1995,A0QU03,163.31706,NA,NA,2,DDA,110653
398,A0A2U9PSX6,28739.4966666667,3697.90050366831,12.8669633520663,0,DDA,28412
641,A0QWJ4,13369.7636666667,3273.870540983,24.4871235020061,0,DDA,58201
2566,A0A8B4R8J7,NA,NA,NA,3,DDA,28632
2140,A0A8B4R0T8,537.7206,NA,NA,2,DDA,39983
570,A0A2U9PU83,10648.7343333333,1985.47978692339,18.6452185280678,0,DDA,100184
899,I7G0N5,5065.98793333333,758.028957237825,14.9631023052804,0,DDA,32751
819,A0QRD5,9968.2515,1967.78997571317,19.7405731156881,0,DDA,30577
1141,I7GEN9,13899.2663333333,3002.67354811913,21.6031082224685,0,DDA,54295
2002,A0A2U9PLI0,1595.30798666667,684.67530593609,42.9180642019283,0,DDA,36695
1319,I7FCD9,4885.2276,2364.06199747217,48.3920543941938,0,DDA,66277
318,I7FFT2,65528.3623333333,11160.3652565302,17.0313507909125,0,DDA,26602
1181,A0A2U9PYY4,17145.586,876.149729149077,5.11005998365455,0,DDA,33454
832,A0QRH1,9704.27416666667,2862.15613185647,29.4937682375847,0,DDA,42862
565,A0R7J1,55763.731,641.738854537418,1.15081764263123,0,DDA,23949
2610,I7G3Q8,702.215145,229.404100364872,32.6686346767516,1,DDA,31422
1243,A0QXA7,23141.1423333333,669.401821095771,2.89269134364011,0,DDA,46490
1511,A0QWS9,4033.6463,1289.71172985787,31.9738428691151,0,DDA,39687
1967,A0A2U9PUT7,1212.77057666667,982.810717599325,81.0384698069281,0,DDA,22526
1616,A0QUX4,1292.01314666667,544.891609840459,42.1738440701051,0,DDA,25462
2544,A0A2U9PZT0,NA,NA,NA,3,DDA,15523
657,A0A2U9PMQ7,30541.246,4989.00442550495,16.3353008764114,0,DDA,42066
2348,A0A653FLI9,560.520536666667,299.648765492129,53.4590163768301,0,DDA,35258
397,Q9RP48,13255.1126666667,1830.87014184358,13.8125581267051,0,DDA,37946
2824,A0A2U9PWP0,262.6355,NA,NA,2,DDA,105370
686,A0QU07,64841.2206666667,10054.2881578026,15.5060130799963,0,DDA,15927
453,I7GFR3,38296.0793333333,2568.61354177333,6.70724937510138,0,DDA,34373
1353,A0A8B4R1M3,3846.448,1918.83815873887,49.8859768477014,0,DDA,49140
913,A0A653FNA4,6534.9483,5500.33519354145,84.1679985982666,0,DDA,35254
1301,I7FJX6,10860.8596666667,1923.7618629114,17.7127955056418,0,DDA,15069
2644,I7GDM5,639.15564,NA,NA,2,DDA,30564
1783,A0QY30,12151.3703333333,3555.2591248842,29.2580921110724,0,DDA,47070
633,A0A2U9PVU8,17657.352,1107.57770018044,6.2726149435116,0,DDA,49804
1123,A0A8B4R1K1,3756.58983333333,214.429428868389,5.7080873446894,0,DDA,18837
2852,A0A653FGH0,NA,NA,NA,3,DDA,52812
1173,A0A8B4R6K0,5715.8361,770.645820363732,13.4826437791618,0,DDA,20270
2011,A0A8B4R5U6,831.38319,232.183657619922,27.9273938194399,0,DDA,29787
2451,A0A2U9PM36,441.61487,274.530064149939,62.1650408080551,1,DDA,37536
31,A0A8B4R491,861299.753333333,33079.7491338815,3.84067788314799,0,DDA,38548
1089,A0A653FA19,8925.35676666667,3179.6674280302,35.6251017315659,0,DDA,58876
179,A0A8B4R8Q1,126049.676666667,5795.33208202371,4.59765723743127,0,DDA,11134
2066,I7G8T0,2380.0465,727.556804647754,30.5690163888711,0,DDA,27816
2130,A0QZ01,303.2971425,337.522936916986,111.284575296316,1,DDA,40802
2463,A0A8B4R2X3,709.87115,NA,NA,2,DDA,43736
2084,O08323,454.311795,22.9714315180846,5.05631413731721,1,DDA,26532
1329,I7FVU5,9936.37386666667,2889.08164269739,29.0758145925782,0,DDA,14407
1256,I7GF52,4893.76386666667,1246.71765502372,25.4756397936485,0,DDA,25099
2139,A0R5R8,NA,NA,NA,3,DDA,81978
2159,A0A8B4R8I7,3105.48025,679.379780793339,21.8768024943433,1,DDA,88651
354,A0QUV7,845404.44,34119.5682184462,4.03588703868721,0,DDA,18482
851,A0A653FEL1,10687.6486666667,7212.95360851866,67.4886856172105,0,DDA,31558
393,I7F5J3,15000.2593333333,3030.37809576385,20.2021713653296,0,DDA,30171
317,A0A653FH99,92523.3033333333,2999.73641195911,3.2421414972096,0,DDA,24661
844,A0QXD9,8889.10056666667,3091.87643094894,34.7827815397117,0,DDA,32456
1926,A0A8B4R9G0,445.365873333333,288.937541437388,64.8764440065512,0,DDA,117978
1301,A0A2U9PPP0,5492.48696666667,1992.14599282965,36.2703817946184,0,DDA,164336
2329,I7F550,192.39911,NA,NA,2,DDA,22972
482,Q50441,233167.773333333,25240.8429657516,10.8251850609165,0,DDA,43113
2428,L0J631,18490.73,NA,NA,2,DDA,54914
140,I7G3K9,54806.54,9706.67634767581,17.7107993821099,0,DDA,28278
2559,I7G4H7,NA,NA,NA,3,DDA,83242
1186,A0A8B4R208,12478.9056666667,357.548763586637,2.86522531011443,0,DDA,6876
2016,A0A2U9PXI9,NA,NA,NA,3,DDA,13863
265,A0A2U9PW77,72450.5443333333,12568.6063898705,17.3478425945903,0,DDA,37876
2371,A0A8B4QJA0,419.314605,148.458546563288,35.4050502398523,1,DDA,8813
56,A0A8B4R5Y5,131379.856666667,12579.0693089765,9.57457986949379,0,DDA,53712
1492,A0A2U9PH16,92395.7646666667,2939.98738026294,3.18195037496517,0,DDA,30404
2531,A0R2W3,245.41048,NA,NA,2,DDA,48089
2769,A0R692,NA,NA,NA,3,DDA,19505
2750,A0QSB7,NA,NA,NA,3,DDA,13907
2343,A0R0Z8,1003.4579,NA,NA,2,DDA,41239
1646,A0QUN8,33082.7923333333,2515.57472048861,7.60387664723809,0,DDA,23037
1499,I7FU50,8078.11133333333,4317.00044826965,53.4407149163205,0,DDA,42055
439,A0A653F905,7300.897,2631.2032739321,36.0394520554406,0,DDA,31236
632,L0ITZ7,42219.733,7186.37836723332,17.0213733166747,0,DDA,10948
137,A0A2U9PN36,86070.615,17692.4905706129,20.5557850035263,0,DDA,13153
1424,A0A2U9PJY5,3586.0122,794.884780434322,22.1662597922651,0,DDA,19903
2700,A0A2U9PSR7,376.60495,NA,NA,2,DDA,24778
1430,A0QQH8,8374.71393333333,438.516880358515,5.23620130609016,0,DDA,29114
2100,I7G4Z2,NA,NA,NA,3,DDA,14361
511,A0A2U9PTL2,94039.6366666667,2738.89932301889,2.91249458218049,0,DDA,23306
1582,A0QP29,1988.16996666667,826.532818084596,41.5725431900748,0,DDA,38874
2359,A0A2U9PPI3,1486.37303333333,378.124188028343,25.4393869875561,0,DDA,39463
1088,A0A2U9PHY8,2136.18376666667,1051.02214379929,49.200923637732,0,DDA,72945
354,A0A2U9PNL7,1040960.76666667,34835.6106110304,3.34648641202684,0,DDA,53316
1661,A0A2U9PPJ3,610.326833333333,212.701097215702,34.8503597742906,0,DDA,24046
1598,A0QPE3,1093.54435,462.582114473749,42.3011754826175,1,DDA,24360
1338,A0R2U5,2833.54933333333,694.700444243505,24.516970150164,0,DDA,72884
2333,A0A2U9PWE9,NA,NA,NA,3,DDA,31103
2095,I7FF08,1256.67803333333,99.8405335889354,7.94479818542771,0,DDA,27719
505,A0A2U9PW00,31025.623,1019.11952199877,3.28476730990629,0,DDA,34674
703,A0R015,30348.3027333333,40640.6133187178,133.913957811156,0,DDA,28905
1813,L0IRM5,19524.401,2068.7101848258,10.5955116616679,1,DDA,28420
1091,A0QZR9,8231.6394,3149.14189368577,38.2565579061417,0,DDA,9256
1832,A0A2U9PJH8,3599.32192,2941.25138861074,81.7168192783029,0,DDA,55113
66,I7G4D6,198465.093333333,13551.4924742787,6.82814909497371,0,DDA,45704
2731,I7GCF5,NA,NA,NA,3,DDA,49353
2435,I7F9Z6,101.29912,NA,NA,2,DDA,39833
2022,A0A8B4R790,1859.3768,1400.69283218867,75.3313062843782,1,DDA,37283
1955,A0QTF1,1810.94608,1295.20891834092,71.5211199629377,0,DDA,26635
641,L0IVD3,523.75073,NA,NA,2,DDA,39028
1978,A0QTS2,2199.17576666667,351.06268480054,15.9633754664664,0,DDA,32187
2516,A0QZ90,450.060825,33.9614548169134,7.545969995703,1,DDA,27645
2512,A0QRX0,NA,NA,NA,3,DDA,34494
2422,I7G4F3,97.257195,NA,NA,2,DDA,30979
2353,A0A8B4R745,3848.40303333333,549.782287880306,14.2859852026493,0,DDA,26640
1189,A0A2U9PX21,14601.9546666667,3825.12614806889,26.1959870126216,0,DDA,20848
430,A0A8B4QGK7,185699.846666667,23669.5934760725,12.7461567152286,0,DDA,24880
1437,I7GG02,1112.6438,414.510106930663,37.2545199937899,0,DDA,54884
1822,A0QRB8,8920.7449,5566.12613164574,62.3953066032159,0,DDA,27410
872,A0QWQ0,4688.22676666667,731.149019458279,15.5954277778702,0,DDA,25198
635,I7FM11,7866.9204,1621.13491010466,20.606982499844,0,DDA,17430
24,A0A8B4QGU7,2186285.8,145521.130919327,6.65608910414765,0,DDA,86490
1096,I7G5N7,1697.22123333333,99.5290109358239,5.86423319370978,0,DDA,36661
1379,A0QU91,2127.18183333333,588.730250674996,27.6765362250412,0,DDA,57881
1982,I7G3P2,639.9207,NA,NA,2,DDA,32013
829,I7G9D5,22947.8046666667,7967.14520012597,34.7185507104251,0,DDA,23921
1491,I7FJ52,73243.828,1548.36927334115,2.11399283137024,0,DDA,39839
2789,A0A2U9PYU1,388.45039,176.224823484866,45.3661080079921,0,DDA,32743
718,L0J1M6,13161.7356666667,979.195368086641,7.43971306585761,0,DDA,13039
1632,A0A2U9PXM9,7608.46956666667,350.698528950669,4.60931762791178,0,DDA,28394
2895,L0IT35,779.55927,NA,NA,2,DDA,26922
1221,I7GFZ2,2676.39026666667,547.807748653132,20.468156511995,0,DDA,37332
535,A0R1H5,93833.932,6593.75278867748,7.02704517239827,0,DDA,43076
1400,A0QUW8,1487.54533333333,584.953056202071,39.323376780141,0,DDA,31353
1951,I7GE78,476.675586666667,419.265893428922,87.9562337901123,0,DDA,21923
2016,A0R2I2,NA,NA,NA,3,DDA,38621
2669,A0A8B4R8G6,12511.5824,20173.4286303549,161.238027176761,0,DDA,61299
316,I7FLE7,15220.237,1572.53058565358,10.3318403363468,0,DDA,28131
1728,A0A653FFL8,944.494596666667,124.012765902705,13.1300662111117,0,DDA,57155
1861,A0QQX0,3160.5793,158.109500537381,5.00254812582557,1,DDA,44935
2245,A0A8B4R4M1,480.66278,374.100103461195,77.8300544637958,1,DDA,37176
740,A0A8B4QH55,14947.473,3040.87872707331,20.3437646421794,0,DDA,49735
2222,A0A2U9PWN1,475.20972,137.86684358537,29.0117894864124,1,DDA,66004
2437,A0A2U9PJ60,1576.98934333333,1333.58609627354,84.5653207430495,0,DDA,27613
1398,A0A8B4R2D8,29359.3713333333,4489.12375804514,15.2902584564145,0,DDA,27371
1463,A0QPL0,6480.05093333333,2256.2692591093,34.8186963701638,0,DDA,50688
609,L0IZB1,943.884756666667,593.128491104262,62.8390793383398,0,DDA,55471
1698,A0A8B4QMR3,3109.78703333333,2794.87165863559,89.8734102585736,0,DDA,30059
1234,I7FJT6,7099.05886666667,1689.44273553461,23.7981226422465,0,DDA,74904
112,A0A8B4R5Q1,15869.2423333333,8512.39061968636,53.6408130954437,0,DDA,17628
539,A0A2U9PHB3,28272.875,3129.77337323855,11.0698801350713,0,DDA,26693
1209,L0IVZ4,220.29642,NA,NA,2,DDA,27816
2599,A0QRC5,113.39412,NA,NA,2,DDA,42597
2911,L0J4Q9,636.26184,NA,NA,2,DDA,29288
2177,A0A2U9PLE0,1588.08156666667,68.1725777325703,4.29276298922494,0,DDA,20825
995,I7G4I1,6479.25396666667,1500.81945688914,23.163460864635,0,DDA,80804
927,L0J5R9,2842.38136666667,1258.17676580281,44.2648822764521,0,DDA,52677
2483,A0A653FGY3,164.3679,NA,NA,2,DDA,30075
897,A0A653FG63,66476.63,4709.41581886289,7.0843179307719,0,DDA,44224
268,A0A2U9PT40,670917.913333333,89896.0031952508,13.3989570719045,0,DDA,33395
775,A0A653FMD6,6986.25086666667,1018.95819463438,14.5851933187243,0,DDA,132451
108,A0QQJ4,527686.58,3957.69850761776,0.750009315684656,0,DDA,38902
2486,A0QXP4,258.96008,NA,NA,2,DDA,27074
406,A0A2U9PKX8,258411.573333333,7111.45904805289,2.75198937737963,0,DDA,52371
314,A0A653FNY1,279228.753333333,11348.5430310033,4.06424585417097,0,DDA,58465
2303,A0QRH0,600.466415,19.128673857862,3.18563592900728,1,DDA,20738
1614,A0A8B4R376,869.605965333333,1161.34617302645,133.548551795098,0,DDA,14173
380,A0A8B4R7B4,30585.3646666667,2869.60626196737,9.38228559064655,0,DDA,23718
578,L0J441,2815.7686,NA,NA,2,DDA,8754
492,A0A653FBX0,40050.649,3803.48632477402,9.49669086454509,0,DDA,35185
2086,A0A8B4R848,348.02463,NA,NA,2,DDA,17495
1688,A0QQ64,9348.3962,4396.60858459276,47.0306188412592,0,DDA,52679
2273,I7F8I7,1250.5654,NA,NA,2,DDA,52679
1211,A0A653F9A0,4629.69286666667,1556.74880636679,33.625314922621,0,DDA,20760
2084,A0A2U9PQF0,454.311795,22.9714315180846,5.05631413731721,1,DDA,34626
2311,A0A653FGG2,1578.2213,781.714607619034,49.5313684854611,1,DDA,34670
344,A0A2U9PQI7,251047.316666667,85015.5179021173,33.8643404083854,0,DDA,21560
1035,L0IUM1,281.16463,15.8269306669929,5.6290617589392,1,DDA,31236
774,I7G517,15870.5263333333,370.019124922393,2.33148615963184,0,DDA,13340
300,A0A8B4R9K7,265493.583333333,4393.28493328551,1.65476124813519,0,DDA,14347
2567,I7GER4,NA,NA,NA,3,DDA,31118
1930,A0A2U9PMC7,NA,NA,NA,3,DDA,7570
2682,A0A2U9PLM5,NA,NA,NA,3,DDA,12090
1245,A0A2U9PXX1,9730.22126666667,4993.20195501951,51.3164276348471,0,DDA,31665
1802,A0A2U9PKY9,4274.899,300.794648876937,7.03629837516482,0,DDA,36130
913,A0A2U9PHE6,6534.9483,5500.33519354145,84.1679985982666,0,DDA,16130
580,L0IWD4,1001.82458,221.63982042007,22.1236157352088,1,DDA,98293
2516,A0A8B4R392,450.060825,33.9614548169134,7.545969995703,1,DDA,28006
1345,L8FM21,5061.25776666667,467.290921833758,9.23270347760839,0,DDA,28184
2065,A0A653F8N1,265.38422,NA,NA,2,DDA,13686
2504,A0A8B4R5K2,201.0003,74.0752336048966,36.8532950472694,1,DDA,31452
1230,L0J0J0,3214.978,946.811171682675,29.450004686896,1,DDA,38959
382,A0A653FF51,27077.4023333333,2347.49502700865,8.66957250222925,0,DDA,44291
1153,A0A2U9PWD3,67632.559,2122.00596381419,3.13755090032035,0,DDA,23761
418,A0A2U9PT43,164906.143333333,8376.87794039243,5.07978524696913,0,DDA,26605
1901,I7G166,1421.1324,247.157920290894,17.3916181413424,0,DDA,35095
569,A0A653FGE1,9100.60766666667,2516.06713520572,27.6472432101592,0,DDA,43147
243,A0QVX6,31860.5,9929.61682194479,31.1659164857576,0,DDA,27993
1350,A0A8B4R339,72693.7016666667,13241.044186374,18.2148437660943,0,DDA,46786
2562,A0A2U9Q1D7,505.72363,NA,NA,2,DDA,29102
103,I7FZV4,212045.223333333,19580.3181191377,9.23402933173253,0,DDA,11722
1005,A0A653FET8,16602.2556666667,8370.64881111162,50.4187441705157,0,DDA,81918
468,A0QX97,53698.7453333333,22387.5521754125,41.6910153793025,0,DDA,33367
866,I7GD82,34822.3473333333,4050.88905532913,11.6330154786879,0,DDA,55343
2848,A0R4F3,NA,NA,NA,3,DDA,19256
732,A0A2U9PYZ4,22204.2836666667,1889.51782346776,8.50969953290735,0,DDA,23174
762,A0A653FPC4,11507.1228333333,678.818772321511,5.8991181562357,0,DDA,33299
1151,A0A2U9PN75,509.312933333333,172.17667510733,33.8056750258578,0,DDA,9231
2874,A0QP31,402.9301,NA,NA,2,DDA,29756
1059,L0J5S2,44586.5616666667,11420.7848493372,25.6148588777042,0,DDA,30071
1979,A0A8B4R717,394.699085,129.961792822569,32.9268036743915,1,DDA,33662
